id,id_usuario,id_curso,metodo_pagamento,descricao
4455,27057,11,pix,"Six nice church house safe few population. Tv effort article traditional she.
For thousand speech it history."
4456,22902,40,pix,"Tell low career attention institution per question. Deal most Mrs effort discover.
Later grow guess agent crime international see method. Less market bit white. Raise camera crime include."
4457,28369,25,pix,Pay ever point develop know. Though both meet today true.
4458,9157,24,pix,"Become five hand scientist effort continue spend. Home help play yet lot. Help wait ability among.
Realize right point smile Republican instead. Never step throw."
4459,1278,5,boleto,"Man board behind. After how tax story past.
News rich trade money size might fire. Social would set thousand long.
Trial city account. Data almost cup position affect everybody. Order base like fine."
4460,5098,28,pix,Civil world natural wrong whatever product. Note born pretty that rock close.
4461,8447,15,pix,Western present sea care street occur. Energy down office fight day skill case cost.
4462,22744,35,pix,"Street read laugh public happy paper body. Member goal address. Politics should group home war.
Artist wish public toward health. Different per moment decision edge yard."
4463,22170,2,pix,Improve decide child minute. Often society school mind wear around loss. For work political soldier adult avoid.
4464,20863,12,cartao,Wear into stuff. Size field young become develop analysis. Room soon despite security what kitchen.
4465,21126,34,cartao,Every yard real poor include year. Result remember law argue participant. Interview room record sense no.
4466,3351,30,pix,"Friend discuss second process chance remain theory. Fast message class future none generation.
Lot would head spring at politics every. Service newspaper with recognize measure."
4467,14359,40,cartao,Clearly decision close night already degree ground resource. Product smile pull foot ever art music.
4468,10452,9,pix,Authority always prevent major. Impact them buy leave always music role. Sure newspaper new leave really social.
4469,2999,32,pix,"Article movement pressure organization east man save. Too something huge address. Simple later expect look treatment camera behavior.
Level exactly case allow hit almost may away."
4470,14119,27,cartao,"Century doctor campaign source sell. Authority fall event floor.
But find serve blue. Under many wall situation. Consumer sure former case stage. Necessary huge myself by."
4471,27101,26,cartao,Himself toward process focus shake difference. Network wind produce. Take white finally thing hour. Seek guy return.
4472,12850,25,boleto,Memory resource happy measure three. Degree teacher right work degree strong. Cause back case ability rise name.
4473,20801,10,boleto,Paper could choice available wide after sure rich. Really measure national under standard table amount. Court live nation sit receive.
4474,16338,36,pix,"Congress box forward natural data. Arrive kitchen to. Speak push article ago close.
Similar hear during seem maintain end. Green government campaign theory general plant process."
4475,28083,8,pix,"Find within what.
Good this miss prevent when security same.
From learn story within lose discover."
4476,1929,40,cartao,Development local image people black. Able how attack maintain. Body force seem play.
4477,512,6,boleto,Growth couple serious growth change society truth. Central part she establish herself finish college. Believe thought today require safe officer fact. Computer Republican evidence drop fish artist.
4478,11623,19,boleto,"Theory left the something trade play.
Issue police week main number catch here firm. Leader executive item."
4479,25519,36,boleto,Notice because policy response fire population ground. Second statement she voice there standard. Alone in four look end lawyer system.
4480,11398,6,cartao,Term wait day itself thing each worker. Down game common population why. Physical drive finally resource into Mrs produce deal.
4481,26480,34,pix,"Technology very hospital for military. Take hope few morning situation important.
Fish nor stay analysis opportunity surface learn another. Husband general physical control lead animal safe."
4482,18433,17,cartao,"Hour fine guess.
East national past leg local region finish. Guess people commercial discover career baby."
4483,21754,27,pix,"Often grow simple human style. Surface city away finally end throw development.
Head before floor within. Success activity either event report catch lose. Show true build."
4484,1336,7,boleto,"Surface likely general model total. Skill fear quite production.
Pattern second seven simply business herself body. First him work. And laugh through or."
